date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount
2023-10-29,1367,11,6,601.94,70.9,35.16
2023-01-18,1189,34,3,109.63,29.75,26.35
2023-11-27,877,90,6,724.08,92.48,40.42
2023-11-01,2916,99,6,787.14,54.21,26.46
2023-10-30,1663,88,7,664.16,96.88,22.77
2023-10-26,2424,49,9,235.04,37.64,32.38
2023-10-01,1576,16,1,175.55,89.68,15.23
2023-04-29,2428,11,6,932.18,59.8,44.56
2023-04-13,508,76,1,383.53,43.05,40.74
2023-05-02,1162,20,10,82.3,92.64,30.9
2023-03-07,1917,71,5,579.47,52.97,13.43
2023-03-01,592,22,4,474.14,49.91,47.37
2023-06-24,596,53,2,416.2,77.91,49.63
2023-06-11,2523,84,3,745.75,97.65,8.47
2023-08-17,120,81,6,856.56,8.11,3.81
2023-03-24,1874,98,1,319.97,30.01,49.73
2023-04-06,927,75,1,861.37,95.39,38.42
2023-06-20,2873,24,7,328.2,42.36,12.18
2023-01-10,31,94,3,418.22,36.88,16.27
2023-10-10,2060,22,8,639.09,22.58,5.55
2023-09-23,1239,11,8,508.56,30.42,46.94
2023-03-02,1567,69,9,975.7,23.21,41.85
2023-12-27,1506,15,5,740.52,87.08,28.61
2023-04-15,1750,90,9,38.55,53.15,22.08
2023-04-29,1565,37,2,732.43,14.88,17.68
2023-06-24,2059,44,10,434.29,89.72,21.85
2023-02-22,1081,72,1,244.72,82.78,12.16
2023-09-04,1642,11,3,511.88,47.15,30.09
2023-07-19,917,29,10,853.46,44.29,28.69
2023-05-20,1559,74,6,569.02,56.32,29.52
2023-06-24,2215,41,4,255.71,9.74,43.85
2023-03-07,1914,41,3,264.48,0.26,41.48
2023-04-22,2554,49,5,132.5,13.07,47.27
2023-11-29,72,30,2,686.88,64.85,37.91
2023-01-28,2608,10,6,207.33,50.68,30.76
2023-11-24,2041,61,8,566.58,10.24,11.51
2023-02-24,2932,24,1,404.03,41.5,32.58
2023-05-15,763,58,1,953.81,81.85,19.46
2023-10-06,2851,59,5,482.65,95.34,36.17
2023-12-29,2835,63,6,489.0,97.96,5.41
2023-05-22,2222,16,5,335.69,47.06,7.86
2023-01-02,2641,37,5,34.37,95.76,42.37
2023-07-28,393,17,10,269.66,72.24,30.01
2023-05-18,2667,28,3,696.79,91.78,14.08
2023-08-22,1871,54,5,435.45,94.46,49.91
2023-06-08,2894,30,1,743.36,39.86,6.68
2023-05-20,1411,19,10,659.03,47.71,5.79
2023-10-13,229,40,1,216.36,35.69,7.19
2023-02-02,2516,22,2,200.65,5.96,26.56
2023-07-21,2403,27,1,213.52,10.19,8.21
2023-09-14,2927,48,3,313.88,34.82,13.4
2023-12-24,497,18,4,512.71,17.7,9.1
2023-03-01,1612,85,10,385.15,63.96,22.17
2023-03-02,2119,51,6,897.52,22.64,25.23
2023-04-29,163,11,3,144.07,4.93,26.64
2023-02-09,434,66,10,974.5,48.39,24.56
2023-09-24,2272,70,9,478.62,18.24,40.15
2023-12-02,1940,41,1,875.85,13.61,16.07
2023-04-30,736,88,3,300.17,98.69,6.57
2023-08-01,2099,57,10,17.49,33.79,11.1
2023-03-30,535,17,7,198.17,98.39,46.66
2023-06-03,1725,50,4,101.95,0.34,12.33
2023-10-15,812,67,9,186.91,27.97,29.75
2023-10-09,863,58,6,408.99,16.37,0.31
2023-11-21,559,41,6,731.66,55.33,49.04
2023-11-30,2267,43,7,468.89,77.85,3.39
2023-04-03,1944,33,10,243.77,0.03,9.59
2023-05-14,626,76,3,517.17,98.68,25.88
2023-04-19,787,18,4,458.25,92.69,39.84
2023-05-11,1608,61,1,858.18,0.29,22.45
2023-11-27,2840,78,7,269.27,17.15,1.54
2023-08-15,1864,78,9,923.86,29.64,15.85
2023-04-07,2901,12,1,630.27,79.87,21.46
2023-06-22,1724,87,9,70.38,38.43,16.68
2023-10-07,1201,25,3,92.46,99.03,29.56
2023-11-12,2036,49,6,223.47,44.78,12.86
2023-04-08,2380,24,8,498.28,4.74,34.03
2023-02-26,244,37,6,873.47,4.8,33.66
2023-02-11,98,30,10,57.53,71.68,20.33
2023-06-12,2224,28,8,510.71,48.61,33.35
2023-06-23,5,10,8,957.73,63.69,8.71
2023-03-15,2086,24,5,40.4,37.6,39.88
2023-02-07,2539,71,6,986.52,41.36,12.38
2023-11-15,1915,51,9,459.3,28.16,48.18
2023-05-18,2702,50,1,908.93,33.58,0.38
2023-12-22,1633,23,9,903.42,32.14,30.73
2023-12-07,2554,84,8,10.58,45.88,4.09
2023-06-12,2205,30,7,728.37,39.1,11.91
2023-07-15,174,29,3,604.97,52.39,45.56
2023-11-20,883,39,1,30.03,33.81,9.32
2023-07-11,2763,23,9,732.7,44.79,44.06
2023-06-18,2537,90,4,850.95,19.55,28.67
2023-08-14,313,50,5,297.72,2.09,7.41
2023-09-28,2782,18,3,523.16,47.61,6.67
2023-01-06,2300,23,10,518.78,15.02,16.31
2023-11-09,927,37,3,220.52,57.52,43.69
2023-05-27,1828,63,1,135.36,87.43,16.32
2023-06-09,163,74,2,493.8,77.23,11.08
2023-11-26,1006,79,3,56.29,95.24,4.21
2023-12-19,117,94,6,361.15,58.75,3.7
2023-11-17,2149,72,6,448.06,74.79,49.66
2023-10-03,164,31,3,377.65,0.12,28.5
2023-07-22,607,41,3,971.71,56.19,4.65
2023-03-07,1966,35,2,847.56,57.59,23.52
2023-02-15,344,37,10,569.85,25.59,38.23
2023-12-28,837,44,8,166.01,5.75,47.57
2023-07-27,2048,79,9,366.68,13.86,38.13
2023-02-08,250,90,7,859.84,36.56,21.18
2023-07-29,35,54,8,746.96,29.42,2.76
2023-03-25,1656,40,9,315.31,16.35,32.38
2023-02-04,383,62,5,670.15,56.55,34.65
2023-05-20,2022,31,1,313.41,64.23,19.43
2023-11-23,931,62,5,484.18,32.51,48.69
2023-08-08,747,58,2,270.09,93.45,18.85
2023-02-18,780,91,4,639.39,4.14,38.12
2023-05-07,1870,81,1,819.84,74.26,5.13
2023-06-03,185,41,2,107.86,73.63,6.91
2023-06-06,24,93,1,130.97,7.61,6.29
2023-05-09,767,89,1,164.0,32.33,33.51
2023-10-03,2462,17,1,341.35,69.48,35.26
2023-06-02,766,86,8,240.85,45.11,42.28
2023-01-30,991,60,5,855.18,45.01,35.52
2023-01-14,147,96,7,378.78,29.18,19.69
2023-01-16,956,66,7,600.12,0.1,30.79
2023-10-07,917,52,7,533.46,65.9,30.08
2023-08-29,1009,94,8,356.69,25.39,3.63
2023-03-24,2039,11,7,463.49,62.43,6.2
2023-02-06,637,35,9,625.1,9.84,1.67
2023-11-26,1312,99,1,18.14,81.61,6.87
2023-11-01,150,93,6,682.6,14.39,15.54
2023-08-01,277,24,9,663.79,72.45,42.19
2023-12-03,628,56,1,208.75,40.19,15.02
2023-06-15,114,29,5,190.85,72.55,42.99
2023-06-28,1003,96,9,26.77,92.06,8.25
2023-12-26,780,84,7,704.16,8.65,7.19
2023-12-21,197,55,2,958.03,10.19,37.22
2023-09-16,873,12,10,376.38,33.98,32.12
2023-01-13,1220,52,4,370.36,31.71,47.28
2023-11-26,2171,90,1,910.2,40.65,31.65
2023-09-17,579,83,4,528.92,84.77,34.7
2023-04-16,628,79,3,963.4,4.91,2.92
2023-12-11,300,50,5,676.57,82.72,6.83
2023-03-03,2737,18,8,629.53,79.0,31.25
2023-04-04,2716,36,5,11.05,15.73,31.03
2023-02-11,2790,62,4,692.25,61.16,23.78
2023-05-09,895,61,7,486.57,70.51,34.45
2023-04-03,1714,97,8,773.23,22.37,6.88
2023-01-17,1457,48,4,396.86,58.39,34.55
2023-06-11,1597,80,6,361.81,31.33,32.19
2023-02-13,234,82,4,635.65,75.85,43.35
2023-08-04,2466,50,8,915.21,87.24,46.19
2023-11-07,1052,95,6,844.46,61.06,25.42
2023-03-03,742,31,4,311.09,90.75,38.64
2023-04-03,1643,80,9,760.73,20.46,32.84
2023-07-25,1959,34,6,495.45,54.24,36.91
2023-09-10,341,73,3,150.79,99.64,6.9
2023-05-16,990,33,10,317.72,89.84,15.52
2023-05-18,594,90,7,10.35,91.51,10.16
2023-12-11,1588,29,3,157.06,56.83,28.33
2023-08-03,2797,67,6,399.76,11.96,33.06
2023-06-24,331,35,9,252.94,67.77,13.83
2023-10-28,2874,68,9,745.02,56.53,35.55
2023-03-17,745,71,3,50.44,29.86,31.98
2023-05-29,1517,23,2,55.06,63.57,7.9
2023-01-10,1087,38,5,990.25,93.98,14.06
2023-06-07,576,63,6,260.0,68.19,16.08
2023-02-18,2316,44,1,779.89,60.95,14.46
2023-02-14,1771,71,6,332.37,58.52,46.36
2023-10-29,775,66,6,473.5,35.06,28.98
2023-12-01,1661,91,4,444.72,43.19,21.62
2023-05-06,1357,91,5,566.32,9.62,3.27
2023-06-07,454,78,3,522.82,92.92,41.06
2023-01-24,1451,63,6,365.64,8.7,4.19
2023-04-06,818,27,9,38.06,76.62,13.18
2023-10-08,2584,36,8,658.25,25.46,47.07
2023-01-09,2598,82,6,578.76,14.9,14.52
2023-01-06,2555,94,8,314.68,8.98,2.87
2023-11-21,1719,92,9,580.89,58.38,30.99
2023-01-27,944,69,6,484.5,0.84,14.05
2023-10-01,2145,80,3,559.42,84.82,36.06
2023-04-15,2809,14,7,824.69,80.08,33.46
2023-07-26,1845,65,10,430.78,88.0,16.82
2023-09-21,2606,39,3,906.58,2.48,8.6
2023-05-14,1885,44,4,791.57,65.34,8.47
2023-06-04,359,17,10,467.54,36.52,48.49
2023-04-22,1315,74,1,95.11,9.6,43.17
2023-02-09,561,26,8,79.76,98.1,49.33
2023-07-10,2331,74,2,876.06,80.35,15.03
2023-09-16,432,41,7,926.06,23.06,11.73
2023-02-16,213,60,10,827.35,12.9,13.13
2023-03-26,216,54,4,667.43,71.53,23.23
2023-08-20,622,98,7,740.53,29.63,41.37
2023-06-11,785,29,7,968.46,78.1,47.64
2023-08-29,527,34,7,478.48,83.22,6.99
2023-01-24,2557,94,10,334.28,25.21,39.94
2023-08-06,2878,23,4,434.37,98.07,30.8
2023-03-28,1329,76,5,611.67,24.47,39.97
2023-08-19,805,94,5,412.24,58.7,16.66
2023-12-26,2331,39,6,391.02,25.96,26.04
2023-12-23,2302,74,3,793.69,29.62,48.11
2023-11-03,2851,22,9,287.66,22.34,31.51
2023-07-22,526,72,1,315.02,48.27,12.0
2023-02-28,1071,58,7,936.19,31.96,47.73
2023-10-14,793,67,4,644.82,44.33,20.88
2023-05-26,2451,58,5,12.37,41.02,35.83
2023-10-24,639,96,4,103.56,79.1,46.11
2023-04-03,1600,59,2,373.12,99.31,11.92
2023-06-10,2248,67,7,295.55,36.5,11.12
2023-11-01,2317,12,2,530.92,89.11,31.82
2023-07-22,1031,58,3,638.0,90.57,44.15
2023-03-15,453,61,5,123.58,76.23,11.38
2023-12-26,2037,75,6,285.46,8.34,39.79
2023-02-21,366,83,6,451.08,74.92,16.7
2023-11-17,1470,56,3,164.6,80.66,32.2
2023-09-24,1561,99,3,151.31,33.51,6.36
2023-10-28,542,97,6,564.18,77.9,42.63
2023-03-10,792,61,10,143.14,86.69,0.31
2023-12-03,1248,40,4,384.57,21.54,24.09
2023-02-19,768,27,5,498.84,64.02,17.03
2023-12-13,2619,50,4,886.65,5.2,49.17
2023-01-04,1372,81,9,863.07,19.85,4.72
2023-04-09,1261,71,5,533.89,33.49,15.18
2023-01-21,1609,93,9,289.72,40.92,29.54
2023-09-08,289,96,6,605.94,67.43,42.2
2023-07-20,2025,23,5,556.72,14.2,19.67
2023-01-09,479,63,7,34.58,37.66,31.85
2023-06-21,1228,22,6,316.08,49.68,23.71
2023-01-10,2885,65,2,372.93,13.7,47.22
2023-05-24,1968,49,8,437.39,60.09,5.25
2023-05-02,1628,10,1,79.81,0.71,12.98
2023-05-02,2922,26,2,354.58,90.22,46.46
2023-01-12,2175,51,5,684.4,1.5,6.29
2023-11-14,1065,57,4,995.52,29.77,17.88
2023-01-05,2947,53,6,666.98,60.35,4.94
2023-06-16,1075,31,7,577.59,61.68,33.39
2023-12-23,489,60,8,188.41,55.17,3.23
2023-11-16,2769,76,9,849.47,53.6,2.55
2023-07-08,332,92,2,140.56,41.95,9.24
2023-12-16,529,31,1,940.8,48.3,18.78
2023-09-20,2435,73,10,432.77,45.35,1.91
2023-01-10,1043,73,9,298.64,75.34,35.46
2023-04-29,1635,70,7,141.13,13.19,26.2
2023-02-22,70,71,6,321.83,20.25,43.78
2023-01-21,1119,93,8,102.79,69.77,37.37
2023-08-11,2669,11,6,635.03,76.52,48.77
2023-07-11,600,63,7,730.8,50.45,0.46
2023-01-10,2701,90,7,207.03,20.24,19.87
2023-05-18,2162,54,6,604.0,44.61,48.86
2023-05-17,879,91,4,546.0,24.66,42.56
2023-09-06,2584,61,5,951.03,88.54,12.07
2023-12-25,329,88,6,940.57,47.22,46.47
2023-03-31,1750,62,4,372.33,34.89,26.2
2023-01-11,1670,40,9,613.86,12.36,10.82
2023-07-27,1129,71,10,898.27,26.59,0.99
2023-03-09,746,15,10,343.34,77.2,18.18
2023-10-02,1808,70,7,200.16,6.48,45.79
2023-07-29,570,92,10,898.31,23.6,41.05
2023-04-15,2154,88,10,222.53,34.83,9.22
2023-02-28,1083,42,1,702.89,82.39,6.71
2023-05-24,1972,48,10,165.43,36.23,18.62
2023-02-16,158,74,10,186.66,95.75,32.89
2023-08-24,96,73,7,357.43,41.33,46.72
2023-01-25,1813,74,3,495.22,68.72,19.5
2023-06-09,2900,10,8,457.74,39.01,2.13
2023-09-23,1471,24,9,552.47,59.46,26.47
2023-08-22,1361,94,3,82.29,73.65,40.49
2023-07-21,1422,48,9,612.82,75.51,44.9
2023-03-20,2195,54,8,528.53,34.74,43.0
2023-08-16,2806,96,8,130.5,60.37,32.97
2023-08-29,1219,32,9,826.93,81.54,18.94
2023-12-16,354,24,9,832.74,42.82,28.17
2023-07-22,279,39,3,433.42,88.81,4.82
2023-03-27,780,98,9,181.54,13.98,33.64
2023-11-25,1515,13,1,441.45,16.72,15.06
2023-01-12,87,43,9,168.42,15.71,34.35
2023-04-27,2289,99,10,645.22,35.97,0.03
2023-10-17,1495,56,10,746.47,0.35,32.33
2023-06-20,1039,31,1,424.49,69.49,7.73
2023-01-24,2271,19,7,345.65,75.44,5.07
2023-06-09,2466,53,8,499.84,80.27,9.87
2023-05-26,393,62,4,915.85,3.08,24.87
2023-02-02,2181,66,6,462.39,99.62,43.41
2023-11-13,2018,72,10,326.77,41.33,8.78
2023-12-19,1521,69,2,755.46,44.81,10.88
2023-06-29,2601,50,3,337.13,93.61,38.75
2023-01-31,2646,50,1,70.76,48.41,44.81
2023-01-10,561,35,5,470.94,86.42,48.52
2023-09-12,1789,89,3,771.45,60.76,17.9
2023-05-14,298,41,5,59.23,59.84,18.29
2023-05-27,223,21,4,918.18,79.28,16.06
2023-01-06,2928,12,7,538.86,50.63,2.75
2023-11-18,1462,57,3,985.76,36.74,36.17
2023-08-12,2287,20,9,307.18,77.34,44.71
2023-01-17,2544,84,10,549.39,22.74,37.53
2023-12-08,1877,39,6,115.49,90.33,6.38
2023-11-23,1401,23,2,312.03,87.08,44.98
2023-12-08,1722,58,5,632.54,81.38,13.8
2023-11-15,780,83,2,804.86,75.86,13.27
2023-06-20,2723,93,5,918.26,91.16,23.45
2023-02-21,2050,80,10,50.65,92.42,19.62
2023-06-28,2412,10,4,18.0,34.39,46.41
2023-04-05,231,31,9,969.92,55.11,10.17
2023-10-01,2826,67,4,556.08,81.06,23.09
2023-03-21,2955,18,7,904.39,71.06,27.88
2023-06-05,1710,77,9,819.35,25.42,35.1
2023-07-27,1403,40,6,661.47,42.12,5.46
2023-04-03,1577,69,5,833.28,51.97,11.6
2023-05-21,1659,88,4,472.41,28.19,46.0
2023-03-21,2340,37,3,153.18,21.32,27.69
2023-09-01,48,89,8,409.89,1.62,31.68
2023-04-06,2779,56,7,105.53,12.63,14.37
2023-08-15,143,66,7,744.87,3.99,38.91
2023-03-04,846,94,9,795.79,70.83,26.06
2023-10-21,1512,61,4,805.64,98.45,19.27
2023-09-04,2779,20,1,563.59,51.0,0.86
2023-01-23,1294,14,5,935.11,5.13,24.23
2023-03-23,198,84,7,695.84,37.08,7.8
2023-01-07,2474,59,6,837.24,49.17,36.02
2023-09-26,920,67,7,448.89,78.1,18.18
2023-08-04,2613,34,10,371.01,87.79,37.76
2023-08-26,1458,29,4,509.1,0.56,48.99
2023-11-22,950,43,2,225.38,45.77,27.56
2023-03-17,1627,12,4,978.71,1.9,9.01
2023-02-20,1744,62,2,412.16,77.02,20.94
2023-07-21,2702,86,1,715.23,34.62,17.41
2023-05-05,1433,59,10,757.46,40.23,7.61
2023-01-07,1502,96,3,388.45,50.94,43.53
2023-02-24,1390,47,2,789.67,72.74,40.01
2023-05-27,2742,99,9,513.08,99.93,44.67
2023-10-19,185,26,5,72.94,16.76,5.84
2023-05-13,347,90,10,273.31,31.57,42.76
2023-04-17,1990,57,4,734.57,36.52,43.18
2023-01-23,1304,56,10,437.24,33.04,32.99
2023-11-16,756,41,6,858.03,7.1,18.47
2023-10-29,1830,80,4,986.44,78.72,28.88
2023-09-14,2092,22,10,395.28,22.08,2.23
2023-12-26,819,19,8,460.48,52.32,15.63
2023-02-10,2941,55,2,722.35,74.39,44.83
2023-09-18,1330,31,8,453.53,83.67,43.61
2023-06-21,2783,42,9,264.09,74.51,15.66
2023-11-14,2796,18,10,745.16,60.41,18.83
2023-05-14,1055,64,3,466.18,13.8,25.02
2023-03-15,1081,76,9,539.88,11.85,47.31
2023-06-01,612,65,4,200.1,47.8,5.62
2023-01-22,2982,99,2,124.68,28.38,48.74
2023-04-05,68,53,3,587.03,44.99,44.82
2023-09-12,1242,49,9,227.14,88.7,35.75
2023-10-12,1312,82,3,123.61,92.56,28.77
2023-09-02,22,37,3,531.28,28.61,32.72
2023-06-17,1516,87,9,606.67,34.65,12.43
2023-06-19,1888,91,1,806.44,55.51,21.94
2023-04-11,1834,26,9,461.64,24.85,35.78
2023-04-30,2696,73,1,575.57,67.93,26.06
2023-03-10,2181,67,6,772.13,81.73,21.71
2023-02-26,1169,95,3,989.25,5.1,46.47
2023-07-22,769,70,8,523.99,26.63,15.85
2023-07-30,653,82,1,452.27,84.2,14.63
2023-01-29,298,37,3,115.96,75.26,48.8
2023-12-28,664,16,10,629.81,67.7,47.64
2023-09-06,358,45,1,232.64,60.86,38.45
2023-02-02,1677,19,5,325.18,35.47,27.72
2023-03-17,1286,65,8,129.93,88.25,14.42
2023-06-06,2361,46,8,18.17,17.81,39.59
2023-02-12,395,21,3,885.4,77.28,21.53
2023-12-07,2920,10,4,973.78,47.11,34.89
2023-03-19,943,53,8,780.92,50.61,4.16
2023-03-11,2236,38,6,114.44,10.04,19.56
2023-09-01,1573,59,6,736.1,93.61,2.19
2023-08-07,2971,54,7,886.84,42.08,48.9
2023-07-29,1680,30,2,610.42,98.67,46.78
2023-05-02,1779,32,1,586.53,34.98,9.73
2023-12-05,2877,41,10,978.68,59.3,20.56
2023-08-29,147,24,2,406.94,54.01,48.23
2023-04-18,2296,62,4,495.01,27.33,25.28
2023-06-11,2526,65,2,367.33,76.74,3.79
2023-06-05,853,97,6,583.33,6.2,46.11
2023-04-25,2168,86,1,999.61,18.19,34.93
2023-11-10,747,28,5,569.33,40.61,20.73
2023-12-06,610,21,2,69.79,2.16,26.8
2023-09-24,1489,17,9,984.45,91.77,18.13
2023-08-23,2842,47,9,162.32,60.53,30.55
2023-02-01,1984,99,7,187.29,74.64,44.58
2023-07-05,1637,42,3,726.75,12.12,28.05
2023-04-18,1794,70,10,867.53,80.48,31.09
2023-10-07,884,17,5,445.93,95.03,28.43
2023-09-13,2506,50,6,370.44,72.9,22.74
2023-11-20,284,74,5,927.76,17.97,41.75
2023-07-06,479,22,9,294.48,16.08,35.11
2023-08-09,2082,79,4,892.13,10.49,1.61
2023-03-27,885,42,2,519.19,68.48,2.33
2023-08-22,272,22,9,188.8,28.57,16.94
2023-07-07,1426,60,5,762.51,59.76,26.38
2023-09-20,1034,22,8,606.24,78.82,13.79
2023-01-02,2988,41,3,231.39,60.98,5.38
2023-02-28,794,95,5,820.85,31.93,38.08
2023-02-27,1018,39,10,868.98,60.46,14.46
2023-06-19,1499,61,6,964.7,60.44,43.22
2023-03-26,658,82,3,79.64,65.16,7.38
2023-02-10,951,22,1,508.05,77.25,13.86
2023-04-01,57,21,10,40.28,30.11,11.97
2023-11-19,2883,48,6,83.21,79.75,25.8
2023-10-11,2119,64,6,863.57,27.92,44.29
2023-07-10,1339,82,6,901.11,85.11,11.38
2023-01-19,1851,42,3,738.19,99.86,16.09
2023-07-23,2418,19,6,368.52,30.86,18.45
2023-09-08,1337,52,8,577.01,95.68,29.61
2023-12-17,558,94,8,706.49,1.33,35.9
2023-06-30,1859,63,6,194.18,93.97,11.44
2023-07-29,105,67,9,136.34,36.68,46.13
2023-05-10,1263,56,1,810.67,23.95,15.66
2023-05-22,1751,44,2,785.12,17.95,33.62
2023-04-01,2989,24,6,827.24,11.38,34.4
2023-08-29,1995,66,8,278.49,31.87,40.96
2023-11-16,1577,88,1,488.59,84.04,25.28
2023-08-10,616,68,9,643.55,81.85,25.32
2023-02-20,1644,89,4,512.54,53.52,14.76
2023-02-04,1002,35,8,900.61,69.89,7.48
2023-02-03,2881,89,3,705.37,57.09,20.48
2023-02-13,1740,76,3,685.54,39.02,19.13
2023-11-02,1075,44,10,882.15,83.49,45.09
2023-06-07,261,82,4,815.25,35.91,21.69
2023-12-26,2600,49,10,170.43,35.08,34.15
2023-08-02,883,65,2,600.65,84.29,4.01
2023-10-09,2878,56,8,435.23,9.34,38.5
2023-04-03,725,86,4,877.39,30.01,22.72
2023-01-12,2139,98,7,914.44,98.36,22.45
2023-08-29,472,46,9,411.56,8.24,33.22
2023-06-20,2019,18,6,38.16,33.03,9.27
2023-10-04,1654,11,7,653.43,88.69,29.85
2023-08-13,2016,58,2,855.72,46.23,23.19
2023-05-06,2648,10,8,804.9,82.72,12.7
2023-09-22,2659,20,8,751.54,54.41,3.18
2023-07-01,1493,55,8,191.53,25.19,4.76
2023-10-04,1547,53,5,113.76,68.47,15.0
2023-05-16,1638,18,3,808.5,16.81,11.27
2023-05-12,2283,62,1,74.22,59.14,36.08
2023-10-25,1830,72,4,802.48,95.47,2.9
2023-02-04,1206,86,3,764.53,41.64,24.68
2023-02-06,2149,19,7,574.27,82.53,13.84
2023-01-16,1481,65,4,439.31,8.52,20.15
2023-02-24,797,22,8,543.12,11.52,7.49
2023-11-02,2139,52,5,16.74,28.88,3.96
2023-02-24,218,26,3,455.56,67.52,24.69
2023-01-29,1476,14,6,322.98,73.07,33.61
2023-05-11,594,29,3,545.26,4.08,12.31
2023-03-28,2465,26,9,853.86,53.62,41.48
2023-04-17,2655,93,3,462.84,15.96,24.4
2023-07-04,1239,48,5,867.53,80.05,39.42
2023-01-25,2203,21,5,74.54,26.66,23.18
2023-10-27,2468,70,5,760.53,92.85,37.91
2023-10-27,1642,88,1,84.45,45.48,18.54
2023-09-09,150,16,5,12.27,40.26,31.75
2023-08-22,317,57,6,565.65,53.84,29.62
2023-02-22,2056,28,1,579.46,90.38,3.58
2023-01-18,2497,60,10,390.04,6.23,48.26
2023-04-19,1616,11,7,830.57,39.89,2.51
2023-06-21,302,35,1,890.74,69.69,21.09
2023-01-16,2862,66,8,537.61,80.08,30.77
2023-02-26,2119,62,10,584.88,50.2,46.17
2023-11-06,1057,67,7,839.76,22.88,36.15
2023-08-14,2463,85,3,921.89,49.38,46.63
2023-08-27,2077,14,10,429.8,28.03,18.22
2023-04-28,2729,80,6,146.74,35.67,0.57
2023-06-12,2760,80,6,316.18,78.73,43.5
2023-07-15,1330,20,10,519.46,72.52,32.48
2023-11-19,1673,52,2,456.98,47.64,5.82
2023-05-15,982,12,4,83.98,63.51,36.46
2023-04-05,2230,44,9,972.0,70.06,37.57
2023-01-02,2460,98,5,349.78,12.59,18.89
2023-12-14,1931,87,2,126.65,53.55,11.07
2023-04-12,186,24,5,81.29,86.39,15.19
2023-10-25,1886,36,5,684.76,94.78,46.37
2023-08-02,998,16,8,796.35,83.85,2.62
2023-10-13,1541,62,7,683.32,18.14,17.39
2023-03-22,2681,19,1,946.83,22.52,43.86
2023-05-22,32,13,7,964.32,75.96,48.53
2023-06-23,644,89,6,277.54,93.11,17.01
2023-02-16,1754,74,1,759.43,87.97,33.61
2023-02-21,984,49,6,760.28,66.12,42.27
2023-02-06,2535,75,3,923.18,32.98,14.9
2023-12-26,688,71,9,864.51,45.49,17.23
2023-04-17,2795,96,6,108.28,20.4,29.65
2023-11-24,1968,13,1,811.17,28.24,47.12
2023-03-23,555,92,10,14.34,72.06,40.57
2023-12-13,2217,83,4,385.36,70.6,3.13
2023-02-25,2831,30,3,219.46,22.76,22.91
2023-10-18,2745,10,5,175.88,18.87,8.99
2023-03-25,1760,12,6,896.44,13.43,41.67
2023-04-06,1479,80,10,596.32,21.21,18.3
2023-05-15,2380,57,8,513.67,97.29,34.41
2023-12-15,1257,83,2,874.1,13.19,8.53
2023-04-29,2809,42,3,726.58,84.08,15.6
2023-08-24,1377,52,9,672.44,68.83,13.9
2023-07-19,2974,25,1,547.04,37.78,10.97
2023-10-03,2478,19,1,422.0,36.87,7.82
2023-02-16,72,15,1,52.08,36.78,32.26
2023-11-28,313,31,2,862.81,0.85,8.41
2023-01-14,763,76,2,358.07,22.71,31.39
2023-09-11,1268,99,4,588.4,25.54,25.76
2023-09-27,2564,26,3,645.55,24.07,9.17
2023-07-18,551,44,1,564.26,60.71,24.85
2023-11-09,2785,46,7,926.21,75.06,14.31
2023-05-09,2017,97,4,735.33,35.52,30.12
2023-10-21,69,93,1,615.17,35.47,5.8
2023-02-17,1251,11,4,971.39,22.91,48.26
2023-01-23,2730,28,8,990.04,47.13,40.16
2023-08-05,1074,36,9,378.2,3.76,5.52
2023-12-16,2594,74,10,612.84,4.84,39.76
2023-01-02,524,62,1,138.17,9.64,35.45
2023-10-13,177,92,10,234.89,61.23,49.81
2023-08-03,571,31,7,613.41,90.31,21.57
2023-01-16,867,86,4,103.4,69.31,30.98
2023-03-19,2437,61,7,436.98,73.58,39.83
2023-10-09,1274,96,9,114.67,92.09,31.23
2023-04-04,2835,89,2,913.84,65.35,42.6
2023-08-01,826,56,9,175.59,9.89,30.66
2023-01-09,2873,64,7,202.25,98.79,29.69
2023-01-24,2002,58,8,100.97,97.89,10.98
2023-03-03,2238,70,10,137.86,84.14,0.71
2023-04-29,1240,97,6,257.61,68.95,2.26
2023-02-27,255,15,9,576.16,39.41,16.95
2023-01-20,1210,20,9,45.54,9.0,4.34
2023-05-31,1477,56,3,344.48,48.66,17.47
2023-04-09,2288,60,4,671.28,3.76,44.2
2023-04-16,1293,63,3,744.59,61.26,1.07
2023-06-09,2489,89,8,654.76,70.27,12.02
2023-09-28,1799,31,5,160.67,56.23,19.65
2023-12-06,495,57,7,532.19,84.9,2.52
2023-07-11,1032,55,2,647.42,78.87,39.22
2023-12-01,371,15,5,579.66,81.68,38.08
2023-10-06,322,95,2,961.71,52.9,31.55
2023-05-14,252,16,10,885.01,62.88,4.16
2023-05-28,1374,87,2,848.42,45.72,41.62
2023-09-22,2882,66,10,969.91,98.43,32.32
2023-05-25,907,42,2,947.11,11.82,41.44
2023-07-22,1758,66,3,478.86,52.67,1.06
2023-01-21,806,50,1,924.58,20.8,31.23
2023-08-19,2688,29,9,293.5,20.0,2.21
2023-12-08,1089,93,9,553.95,76.91,22.83
2023-01-22,2771,46,7,943.85,14.37,31.58
2023-11-26,347,63,8,898.14,62.67,49.64
2023-04-25,478,28,10,787.34,53.64,14.61
2023-06-25,43,56,8,728.24,65.63,7.84
2023-11-11,2491,24,5,353.35,26.99,36.32
